PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;ONDERWIJSSTRUCTUUR;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Gelderland;36921;02FB;02FB00;Christelijk College Nassau-Veluwe;Stationslaan;26;3842 LA;HARDERWIJK;0243;HARDERWIJK;Samenwerking PC, RK;0341436170;www.ccnv.nl;HAVO/VWO;Postbus;29;3840 AA;HARDERWIJK;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;40125;02SY;02SY00;Scholengemeenschap voor Vwo Dorenweerd College;Dalweg;5;6865 CZ;DOORWERTH;0274;RENKUM;Samenwerking PC, RK, Alg. Bijz;0263397030;www.dorenweerd.nl;MAVO/HAVO/VWO;Postbus;70;6865 ZH;DOORWERTH;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40310;05FB;05FB01;Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo;Rekkenseweg;1;7152 AA;EIBERGEN;1859;BERKELLAND;Rooms-Katholiek;0545477180;                                                                                ;VBO/MAVO;Postbus;157;7480 AD;HAAKSBERGEN;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;40310;05FB;05FB02;Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo;Julianastraat;12;7161 CR;NEEDE;1859;BERKELLAND;Rooms-Katholiek;0545291001;                                                                                ;VBO/MAVO;Postbus;157;7480 AD;HAAKSBERGEN;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;40310;05FB;05FB08;Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo;Parallelweg;9;7161 AE;NEEDE;1859;BERKELLAND;Rooms-Katholiek;0545477182;                                                                                ;VBO/MAVO;Postbus;157;7480 AD;HAAKSBERGEN;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;40323;00JT;00JT03;Gereformeerde Scholengemeenschap Guido voor Lyceum HAVO MAVO VBO LWOO;Grensweg;2;6823 JH;ARNHEM;0202;ARNHEM;Gereformeerd;0264423038;www.guido.nl;VBO/MAVO/HAVO;Postbus;401;3800 AK;AMERSFOORT;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40375;00RZ;00RZ00;Montessori College voor Vwo, Havo, Vmbo;Kwakkenbergweg;27;6523 MJ;NIJMEGEN;0268;NIJMEGEN;Algemeen bijzonder;0243283000;www.montessoricollege.nl;VBO/MAVO/HAVO/VWO;Postbus;146;6500 AC;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;40375;00RZ;00RZ01;Montessori College voor Atheneum Havo Mavo Vbo Lwoo;Spoorlaan;16;6562 AM;GROESBEEK;1945;BERG EN DAL;Algemeen bijzonder;0243995560;                                                                                ;VBO/MAVO;Spoorlaan;16;6562 AM;GROESBEEK;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;40375;00RZ;00RZ07;Montessori College voor Vwo, Havo, Vmbo;Kwakkenbergweg;33;6523 MJ;NIJMEGEN;0268;NIJMEGEN;Algemeen bijzonder;0243287000;www.montessoricollege.nl;VBO;Postbus;146;6500 AC;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;40608;25GE;25GE00;Het Streek Lyceum, Christelijke School voor mavo, havo, vwo en gymnasium;Bovenbuurtweg;1;6717 XA;EDE GLD;0228;EDE;Protestants-Christelijk;0318477100;www.hetstreek.nl;VBO/MAVO/HAVO/VWO;Postbus;460;6710 BL;EDE GLD;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;40608;25GE;25GE02;Het Streek College, Christelijke School voor vmbo en mavo;Zandlaan;25;6717 LN;EDE GLD;0228;EDE;Protestants-Christelijk;0318477100;www.hetstreek.nl;VBO/MAVO;Zandlaan;25;6717 LN;EDE GLD;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;40608;26HV;26HV00;Het Streek College Christelijke school voor praktijkonderwijs;Zandlaan;25;6717 LN;EDE GLD;0228;EDE;Protestants-Christelijk;0318477100;www.hetstreek.nl;PRO;Postbus;460;6710 BL;EDE GLD;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;40631;00TQ;00TQ00;Scholengemeenschap Mariëndael VBO LWOO;Middachtensingel;12;6825 HN;ARNHEM;0202;ARNHEM;Protestants-Christelijk;0263537480;www.mariendael.nl;VBO;Postbus;821;6800 AV;ARNHEM;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40641;08LP;08LP00;Isendoorn College voor Mavo Havo en Atheneum;Lage Weide;1;7231 NN;WARNSVELD;0301;ZUTPHEN;Rooms-Katholiek;0575760760;www.isendoorn.nl;MAVO/HAVO/VWO;Postbus;1093;7230 AB;WARNSVELD;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Gelderland;40641;08LP;08LP01;Isendoorn College voor Mavo Havo en Atheneum;Bussenweide;4-6;7231 NE;WARNSVELD;0301;ZUTPHEN;Rooms-Katholiek;          ;                                                                                ;MAVO/HAVO/VWO;Postbus;1093;7230 AB;WARNSVELD;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Gelderland;40641;08LP;08LP02;Isendoorn College voor Mavo Havo en Atheneum;Berkenlaan;389;7204 EN;ZUTPHEN;0301;ZUTPHEN;Rooms-Katholiek;          ;                                                                                ;MAVO/HAVO/VWO;Postbus;1093;7230 AB;WARNSVELD;23;Zutphen;09;Stedendriehoek;11;Stedendriehoek;14;Achterhoek;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Gelderland;40687;25GV;25GV00;Aeres VMBO en Aeres MBO;Bovenbuurtweg;27;6717 XA;EDE GLD;0228;EDE;Samenwerking PC, RK;0880207000;www.aeres.nl;BRUGJAAR;Postbus;245;6710 BE;EDE GLD;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;40687;25GV;25GV05;Aeres VMBO Ede;Zandlaan;31;6717 LN;EDE GLD;0228;EDE;Samenwerking PC, RK;0880205700;www.aeresvmbo-ede.nl;VBO/MAVO;Postbus;245;6710 BE;EDE GLD;29;Ede;10;De Vallei;16;Eem en Vallei;13;Veluwe;09;Arnhem en omstreken;16;Eem en Vallei
Gelderland;40687;25GV;25GV09;Aeres VMBO Nijkerk;Luxoolseweg;1;3862 WH;NIJKERK GLD;0267;NIJKERK;Samenwerking PC, RK;0880205900;www.aeres.nl;VBO;Postbus;245;6710 BE;EDE GLD;35;Amersfoort;10;De Vallei;16;Eem en Vallei;13;Veluwe;10;Harderwijk-Amersfoort;16;Eem en Vallei
Gelderland;40687;25GV;25GV10;Aeres VMBO Velp;Pinkenbergseweg;5-F;6881 BA;VELP GLD;0275;RHEDEN;Samenwerking PC, RK;0880205200;www.aeres.nl;VBO;Postbus;245;6710 BE;EDE GLD;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40716;19QA;19QA00;Koningin Wilhelmina College voor Lyc Havo Mavo Vbo Pro en Lwoo;Beethovenlaan;1;4102 BM;CULEMBORG;0216;CULEMBORG;Samenwerking PC, RK;0345639050;www.kwc-culemborg.nl;VBO/MAVO/HAVO/VWO;Postbus;7;4100 AA;CULEMBORG;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;40716;19QA;19QA04;Koningin Wilhelmina College voor Lyc Havo Mavo Vbo Pro en Lwoo;Gershwinhof;1;4102 DJ;CULEMBORG;0216;CULEMBORG;Samenwerking PC, RK;0345639050;                                                                                ;VBO/MAVO/PRO;Postbus;7;4100 AA;CULEMBORG;33;Culemborg;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;13;Utrecht en omstreken;15;Rivierenland
Gelderland;40922;00MP;00MP00;Christelijk College De Noordgouw;Eperweg;34-A;8181 EW;HEERDE;0246;HEERDE;Protestants-Christelijk;0578693411;www.noordgouw.nl;VBO/MAVO/HAVO/VWO;Postbus;178;8180 AD;HEERDE;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;13;Veluwe;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Gelderland;40930;02VN;02VN00;Regionale Scholengemeenschap Het Rhedens voor Lyceum Havo Mavo Vbo;Kleiberglaan;1;6891 DK;ROZENDAAL;0277;ROZENDAAL;Algemeen bijzonder;0313490900;www.hetrhedens.nl;HAVO/VWO;Postbus;35;6950 AA;DIEREN;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40930;02VN;02VN01;Regionale Scholengemeenschap Het Rhedens voor Lyceum Havo Mavo Vbo;Doesburgsedijk;7;6953 AK;DIEREN;0275;RHEDEN;Algemeen bijzonder;0313490900;                                                                                ;VBO/MAVO/HAVO/VWO;Postbus;35;6950 AA;DIEREN;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40930;26NH;26NH00;De Tender School voor Praktijkonderwijs;Harderwijkerweg;1-B;6952 AA;DIEREN;0275;RHEDEN;Algemeen bijzonder;0313422765;www.hetrhedens.nl;PRO;Postbus;35;6950 AA;DIEREN;26;Arnhem;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;09;Arnhem en omstreken;41;Arnhem
Gelderland;40979;31JC;31JC02;zone.college vmbo Borculo;Ruurloseweg;35;7271 RS;BORCULO;1859;BERKELLAND;Overige;0882620300;www.zonecollege.nl;VBO;Postbus;190;7240 AD;LOCHEM;22;Enschede;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;06;Twente;13;Achterhoek
Gelderland;40979;31JC;31JC03;Zone.college vmbo Doetinchem;Gezellenlaan;16;7005 AZ;DOETINCHEM;0222;DOETINCHEM;Overige;0882620400;www.zonecollege.nl;VBO;Postbus;190;7240 AD;LOCHEM;25;Doetinchem;12;Achterhoek;13;Oost-Gelderland;14;Achterhoek;08;Zuidelijke Achterhoek;13;Achterhoek
Gelderland;40979;31JC;31JC05;Zone.college vmbo Twello;Meester Zwiersweg;4;7391 HD;TWELLO;0285;VOORST;Overige;0882620800;www.zonecollege.nl;VBO;Postbus;190;7240 AD;LOCHEM;20;Deventer;09;Stedendriehoek;11;Stedendriehoek;13;Veluwe;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Gelderland;41152;23HC;23HC00;Lingecollege voor vwo havo mavo vmbo pro lwoo;Teisterbantlaan;2;4006 EB;TIEL;0281;TIEL;Openbaar;0344614341;www.lingecollege.nl;VBO/MAVO;Postbus;224;4000 AE;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41152;23HC;23HC01;Lingecollege voor vwo havo mavo vmbo pro lwoo loc. Lyceum;Heiligestraat;78;4001 DN;TIEL;0281;TIEL;Openbaar;0344620717;                                                                                ;VBO/MAVO/HAVO/VWO;Postbus;584;4000 AN;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41152;23HC;23HC02;Lingecollege voor vwo havo mavo vmbo pro lwoo loc. Praktijkonderwijs;Rozenstraat;44;4001 DW;TIEL;0281;TIEL;Openbaar;0344635993;www.lingecollege.nl;PRO;Postbus;399;4000 AJ;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41152;23HC;23HC04;Lingecollege voor vwo havo mavo vmbo pro lwoo loc. Mavo;Tielerwaardlaan;1;4006 EV;TIEL;0281;TIEL;Openbaar;0344640155;www.lingecollege.nl;VBO/MAVO;Postbus;56;4000 AB;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41152;23HC;23HC05;Lingecollege voor vwo havo mavo vmbo pro lwoo;Adamshof;14;4001 DB;TIEL;0281;TIEL;Openbaar;          ;                                                                                ;VBO/MAVO/HAVO/VWO;Postbus;56;4000 AB;TIEL;31;Tiel;14;Rivierenland;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41158;02EX;02EX00;Morgen College christelijke scholengemeenschap voor vmbo;De Sypel;2;3842 AE;HARDERWIJK;0243;HARDERWIJK;Samenwerking PC, RK;0888508008;www.landstede.nl/voortgezetonderwijs;VBO/MAVO;Postbus;1;8000 AA;ZWOLLE;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41158;02EX;02EX05;Christelijke Scholengemeenschap voor VMBO Harderwijk;Westeinde;31;3844 DD;HARDERWIJK;0243;HARDERWIJK;Samenwerking PC, RK;          ;www.landstede.nl/voortgezetonderwijs;VBO/MAVO;Postbus;1;8000 AA;ZWOLLE;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41158;02EX;02EX06;Christelijke Scholengemeenschap voor VMBO Harderwijk;Stationslaan;26;3842 LA;HARDERWIJK;0243;HARDERWIJK;Protestants-Christelijk;          ;www.landstede.nl/voortgezetonderwijs;BRUGJAAR;Postbus;1;8000 AA;ZWOLLE;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41158;02EX;02EX07;Morgen College christelijke scholengemeenschap voor vmbo;Mecklenburglaan;3;3843 BN;HARDERWIJK;0243;HARDERWIJK;Samenwerking PC, RK;          ;                                                                                ;BRUGJAAR;Postbus;1;8000 AA;ZWOLLE;28;Harderwijk;08;Noordwest-Veluwe;17;Noordwest-Veluwe;13;Veluwe;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe
Gelderland;41164;26JR;26JR00;Pro College Nijmegen/Bemmel voor Praktijkonderwijs;Dennenstraat;21;6543 JP;NIJMEGEN;0268;NIJMEGEN;Algemeen bijzonder;0242210221;www.procollege.nl;PRO;Dennenstraat;21;6543 JP;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41164;26JR;26JR01;Pro CollegeNijmegen/Bemmel voor Praktijkonderwijs;Sportlaan;1-K;6681 CD;BEMMEL;1705;LINGEWAARD;Algemeen bijzonder;0481453884;                                                                                ;PRO;Postbus;58;6680 AB;BEMMEL;30;Nijmegen;11;IJssel en Rijn;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;41;Arnhem
Gelderland;41164;26KY;26KY00;Pro College Wijchen voor praktijkonderwijs;Acaciastraat;68;6602 EN;WIJCHEN;0296;WIJCHEN;Algemeen bijzonder;0246412817;www.procollege.nl;PRO;Acaciastraat;68;6602 EN;WIJCHEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41202;00CB;00CB00;Scholengemeenschap voor Voortgezet Vrije Schoolonderwijs;Wilhelminasingel;13-15;6524 AJ;NIJMEGEN;0268;NIJMEGEN;Antroposofisch;0243820460;www.kgcnijmegen.nl;MAVO/HAVO/VWO;Wilhelminasingel;13-15;6524 AJ;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;01VN;01VN00;Canisius College Lyceum Havo Mavo Vbo Lwoo;Berg en Dalseweg;207;6522 BK;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;0243816816;www.canisiuscollege.nl;VBO/MAVO/HAVO/VWO;Postbus;6687;6503 GD;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;01VN;01VN03;Canisius College Lyceum Havo Mavo Vbo Lwoo locatie Pontem College;Heyendaalseweg;45;6524 SE;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;0243551033;www.pontem-college.nl;MAVO;Postbus;6687;6503 GD;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;01VN;01VN04;Canisius College Lyceum Havo Mavo Vbo Lwoo locatie Het Rijks VMBO-Campus;Goffertweg;20;6532 AA;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;0243523680;www.het-rijks.nl;VBO/MAVO;Postbus;6687;6503 GD;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;02ST;02ST00;Kandinsky College voor Lyceum Havo Mavo Vbo Lwoo;Malderburchtstraat;11;6535 ND;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;0243594422;www.kandinskycollege.nl;VBO/MAVO/HAVO/VWO;Malderburchtstraat;11;6535 ND;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;02ST;02ST05;Jorismavo;Ploegstraat;16;6532 TV;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;0243235175;www.jorismavo.nl;VBO/MAVO;Postbus;6687;6503 GD;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;02VE;02VE00;NSG Groenewoud voor Vwo Havo en Mavo;van Cranenborchstraat;7;6525 BM;NIJMEGEN;0268;NIJMEGEN;Algemeen bijzonder;0243234455;www.nsg-groenewoud.nl;MAVO/HAVO/VWO;Postbus;6687;6503 GD;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41281;02VE;02VE02;Nijmeegse Scholengemeenschap Groenewoudvoor Vwo Havo en Mavo;Schlatmaeckerstraat;10;6525 DH;NIJMEGEN;0268;NIJMEGEN;Algemeen bijzonder;0243234455;www.nsg-groenewoud.nl;MAVO/HAVO/VWO;Postbus;6687;6503 GD;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;00OB;00OB00;Maaswaal College voor Gymnasium Atheneum Havo Vmbo Lwoo;Veenseweg;18;6603 AN;WIJCHEN;0296;WIJCHEN;Samenwerking PC, RK;0246487120;www.maaswaalcollege.nl;HAVO/VWO;Postbus;444;6600 AK;WIJCHEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;00OB;00OB03;Maaswaal College voor Gymnasium Atheneum Havo Vmbo Lwoo;Oosterweg;189;6602 HL;WIJCHEN;0296;WIJCHEN;Samenwerking PC, RK;0246487272;www.maaswaalcollege.nl;VBO/MAVO;Postbus;444;6600 AK;WIJCHEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;14NQ;14NQ00;Dominicus Mavo/Havo/Atheneum/Gymnasium;Energieweg;93;6541 CZ;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;0243772164;www.dominicuscollege.nl;HAVO/VWO;Energieweg;93;6541 CZ;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;14NQ;14NQ03;Dominicus Mavo/Havo/Atheneum/Gymnasium;Energieweg;93-A;6541 CZ;NIJMEGEN;0268;NIJMEGEN;Rooms-Katholiek;          ;                                                                                ;HAVO/VWO;Energieweg;93;6541 CZ;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;17IR;17IR00;Pax Christi College - scholengemeenschap voor vwo havo vmbo lwoo;Mr. van Coothstraat;34;6651 ZJ;DRUTEN;0225;DRUTEN;Rooms-Katholiek;0487512403;www.paxchristicollege.nl;VBO/MAVO;Postbus;16;6650 AA;DRUTEN;30;Nijmegen;13;Nijmegen;15;Rivierenland;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;17IR;17IR01;Pax Christi College - scholengemeenschap voor vwo havo vmbo lwoo;Akkerstraat;40;6658 XG;BENEDEN-LEEUWEN;0668;WEST MAAS EN WAAL;Rooms-Katholiek;0487591745;www.paxchristicollege.nl;VBO;Postbus;16;6650 AA;DRUTEN;31;Tiel;13;Nijmegen;15;Rivierenland;16;Zuidwest-Gelderland;11;Oostelijk Maas-Waalgebied;15;Rivierenland
Gelderland;41285;17IR;17IR02;Pax Christi College - scholengemeenschap voor vwo havo vmbo lwoo;Klepperheide;15;6651 KM;DRUTEN;0225;DRUTEN;Rooms-Katholiek;0487512403;www.paxchristicollege.nl;VBO/MAVO/HAVO/VWO;Postbus;16;6650 AA;DRUTEN;30;Nijmegen;13;Nijmegen;15;Rivierenland;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;20CI;20CI00;Stedelijk Gymnasium Nijmegen;Kronenburgersingel;269;6511 AS;NIJMEGEN;0268;NIJMEGEN;Openbaar;0243220606;www.stedelijkgymnijmegen.nl;VWO;Kronenburgersingel;269;6511 AS;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;20EO;20EO00;Stedelijke Scholengemeenschap Nijmegen;IJsbeerstraat;12;6531 PL;NIJMEGEN;0268;NIJMEGEN;Openbaar;0243563974;www.ssgn.nl;MAVO/HAVO/VWO;Postbus;31091;6503 CB;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;21SK;21SK00;Mondial College;Leuvensbroek;3001;6546 TD;NIJMEGEN;0268;NIJMEGEN;Openbaar;0243786993;www.mondialcollege.nl;VBO/MAVO/HAVO/VWO;Postbus;6920;6503 GK;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;21SK;21SK01;Mondial College;de Meeuwse Acker;2020;6546 DZ;NIJMEGEN;0268;NIJMEGEN;Openbaar;0248200400;www.mondialcollege.nl;VBO;Postbus;6920;6503 GK;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;30AU;30AU00;Citadel College voor vwo havo mavo vbo en lwoo;Dijkstraat;6;6663 AD;LENT;0268;NIJMEGEN;Samenwerking PC, RK;0243297740;www.citadelcollege.nl;VBO/MAVO;Postbus;148;6500 AC;NIJMEGEN;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41285;30AU;30AU01;Citadel College voor vwo havo mavo vbo en lwoo;Griftdijk Noord;9-A;6663 AA;LENT;0268;NIJMEGEN;Samenwerking PC, RK;          ;                                                                                ;VBO/MAVO/HAVO/VWO;                        ;            ;       ;                        ;30;Nijmegen;13;Nijmegen;14;Arnhem/Nijmegen;15;Arnhem/Nijmegen;11;Oostelijk Maas-Waalgebied;40;Rijk van Nijmegen
Gelderland;41297;02DC;02DC00;Corlaer College;Ds. Kuypersstraat;3-5;3863 CA;NIJKERK GLD;0267;NIJKERK;Protestants-Christelijk;0334794040;www.corlaercollege.nl;VBO/MAVO/HAVO;Postbus;194;3800 AD;AMERSFOORT;35;Amersfoort;10;De Vallei;16;Eem en Vallei;13;Veluwe;10;Harderwijk-Amersfoort;16;Eem en Vallei
Gelderland;41297;02DC;02DC03;Corlaer College;Henri Nouwenstraat;8;3863 HV;NIJKERK GLD;0267;NIJKERK;Protestants-Christelijk;0332456434;www.corlaercollege.nl;VBO/MAVO/HAVO/VWO;Postbus;194;3800 AD;AMERSFOORT;35;Amersfoort;10;De Vallei;16;Eem en Vallei;13;Veluwe;10;Harderwijk-Amersfoort;16;Eem en Vallei
