Id,Type
72410120,onstreetBus
72420020,onstreetBus
72430010,onstreetBus
72450200,onstreetBus
72470050,onstreetBus
72470080,onstreetBus
72470240,onstreetBus
72500620,onstreetBus
72508000,onstreetBus
72540100,onstreetBus
72570150,onstreetBus
72590320,onstreetBus
72600050,onstreetBus
72600090,onstreetBus
72600190,onstreetBus
72600200,onstreetBus
72600390,onstreetBus
72600450,onstreetBus
72600550,onstreetBus
72600670,onstreetBus
72600770,onstreetBus
72600780,onstreetBus
72600820,onstreetBus
72601490,onstreetBus
72602100,onstreetBus
72602510,onstreetBus
72602690,onstreetBus
72602780,onstreetBus
72603010,onstreetBus
72603050,onstreetBus
72603090,onstreetBus
72610040,onstreetBus
72620040,onstreetBus
72620080,onstreetBus
72640070,onstreetBus
72680030,onstreetBus
72718320,onstreetBus
72720050,onstreetBus
72720090,onstreetBus
72720250,onstreetBus
72720400,onstreetBus
72730030,onstreetBus
72800160,onstreetBus
72801540,onstreetBus
72801840,onstreetBus
72810530,onstreetBus
72900040,onstreetBus
72900190,onstreetBus
72900260,onstreetBus
72900360,onstreetBus
72900410,onstreetBus
72900660,onstreetBus
72900720,onstreetBus
72900750,onstreetBus
72901090,onstreetBus
72901120,onstreetBus
72901570,onstreetBus
72901610,onstreetBus
72902030,onstreetBus
72902110,onstreetBus
72902150,onstreetBus
72910140,onstreetBus
72910270,onstreetBus
72911050,onstreetBus
72940100,onstreetBus
73000020,onstreetBus
73000050,onstreetBus
73000110,onstreetBus
73000180,onstreetBus
73000260,onstreetBus
73000410,onstreetBus
73000690,onstreetBus
73000900,onstreetBus
73001070,onstreetBus
73001950,onstreetBus
73004490,onstreetBus
73005000,onstreetBus
73005310,onstreetBus
73005630,onstreetBus
73005710,onstreetBus
73006190,onstreetBus
73006570,onstreetBus
73006850,onstreetBus
73007090,onstreetBus
73007640,onstreetBus
73008050,onstreetBus
73008130,onstreetBus
73008380,onstreetBus
73008550,onstreetBus
73008570,onstreetBus
73008690,onstreetBus
73008850,onstreetBus
73008930,onstreetBus
73009020,onstreetBus
73009060,onstreetBus
73009160,onstreetBus
73009320,onstreetBus
73009390,onstreetBus
73009410,onstreetBus
73009440,onstreetBus
73009560,onstreetBus
73009680,onstreetBus
73009840,onstreetBus
73010530,onstreetBus
73080060,onstreetBus
73080100,onstreetBus
73080140,onstreetBus
73080180,onstreetBus
73080700,onstreetBus
73081200,onstreetBus
73085400,onstreetBus
73099340,onstreetBus
73110090,onstreetBus
73110400,onstreetBus
73140300,onstreetBus
73140400,onstreetBus
73140800,onstreetBus
73190070,onstreetBus
73200080,onstreetBus
73200130,onstreetBus
73210480,onstreetBus
73210530,onstreetBus
73211000,onstreetBus
73220110,onstreetBus
73220170,onstreetBus
73220220,onstreetBus
73230120,onstreetBus
73230160,onstreetBus
73240040,onstreetBus
73240150,onstreetBus
73250520,onstreetBus
73250640,onstreetBus
73250690,onstreetBus
73251710,onstreetBus
73280010,onstreetBus
73280050,onstreetBus
73300030,onstreetBus
73300120,onstreetBus
73300140,onstreetBus
73300170,onstreetBus
73300240,onstreetBus
73300630,onstreetBus
73360160,onstreetBus
73360210,onstreetBus
73360370,onstreetBus
73370080,onstreetBus
73380660,onstreetBus
73390030,onstreetBus
73390100,onstreetBus
73430100,onstreetBus
73430400,onstreetBus
73430900,onstreetBus
73431700,onstreetBus
73440100,onstreetBus
73440300,onstreetBus
73450010,onstreetBus
73450130,onstreetBus
73450250,onstreetBus
73460100,onstreetBus
73460300,onstreetBus
73460400,onstreetBus
73470040,onstreetBus
73470200,onstreetBus
73480140,onstreetBus
73490180,onstreetBus
73491110,onstreetBus
73500160,onstreetBus
73501460,onstreetBus
73501630,onstreetBus
73530700,onstreetBus
73540070,onstreetBus
73540450,onstreetBus
73553030,onstreetBus
73640120,onstreetBus
73640130,onstreetBus
73690150,onstreetBus
73690210,onstreetBus
73691490,onstreetBus
73702300,onstreetBus
73703100,onstreetBus
73790700,onstreetBus
73800060,onstreetBus
73801670,onstreetBus
74000040,onstreetBus
74080030,onstreetBus
74080040,onstreetBus
74080050,onstreetBus
74080070,onstreetBus
74080080,onstreetBus
74170010,onstreetBus
74170120,onstreetBus
74180210,onstreetBus
74250070,onstreetBus
74290021,onstreetBus
74370160,onstreetBus
74380030,onstreetBus
74380040,onstreetBus
74390090,onstreetBus
74410010,onstreetBus
74410050,onstreetBus
74420030,onstreetBus
74420040,onstreetBus
74480040,onstreetBus
74580030,onstreetBus
74580080,onstreetBus
74670030,onstreetBus
74670040,onstreetBus
74770110,onstreetBus
74870400,onstreetBus
75390010,onstreetBus
75490010,onstreetBus
75490050,onstreetBus
75580030,onstreetBus
75580050,onstreetBus
75590020,onstreetBus
75680010,onstreetBus
75680020,onstreetBus
75680030,onstreetBus
75680040,onstreetBus
75790070,onstreetBus
75790290,onstreetBus
75790370,onstreetBus
75990040,onstreetBus
76000110,onstreetBus
76000310,onstreetBus
76000330,onstreetBus
76000350,onstreetBus
76000370,onstreetBus
76000430,onstreetBus
76000470,onstreetBus
76001740,onstreetBus
76100040,onstreetBus
76180040,onstreetBus
76180050,onstreetBus
76200140,onstreetBus
76200270,onstreetBus
76230030,onstreetBus
76330010,onstreetBus
76390010,onstreetBus
76390020,onstreetBus
76400030,onstreetBus
76400210,onstreetBus
76490020,onstreetBus
76490030,onstreetBus
76500070,onstreetBus
76500590,onstreetBus
76500620,onstreetBus
76500710,onstreetBus
76500880,onstreetBus
76501100,onstreetBus
76550030,onstreetBus
76590060,onstreetBus
76590200,onstreetBus
76600020,onstreetBus
76600040,onstreetBus
76600100,onstreetBus
76600150,onstreetBus
76600160,onstreetBus
76600240,onstreetBus
76610080,onstreetBus
76620100,onstreetBus
76680030,onstreetBus
76690040,onstreetBus
76710080,onstreetBus
76720030,onstreetBus
76720040,onstreetBus
76720060,onstreetBus
76810130,onstreetBus
76810150,onstreetBus
76820060,onstreetBus
76820090,onstreetBus
77120050,onstreetBus
77120100,onstreetBus
77120110,onstreetBus
77220060,onstreetBus
77250040,onstreetBus
77250060,onstreetBus
77250230,onstreetBus
77270070,onstreetBus
77270080,onstreetBus
77320060,onstreetBus
77350050,onstreetBus
77370030,onstreetBus
77370140,onstreetBus
77470050,onstreetBus
77550080,onstreetBus
77570100,onstreetBus
77670070,onstreetBus
78000030,onstreetBus
78000040,onstreetBus
78000070,onstreetBus
78200050,onstreetBus
78200070,onstreetBus
78210020,onstreetBus
78310050,onstreetBus
78340040,onstreetBus
78340110,onstreetBus
78400070,onstreetBus
78400091,onstreetBus
78400690,onstreetBus
78510150,onstreetBus
78520050,onstreetBus
78530040,onstreetBus
78540030,onstreetBus
78540060,onstreetBus
78600070,onstreetBus
78630030,onstreetBus
79100030,onstreetBus
79110010,onstreetBus
79300010,onstreetBus
79310170,onstreetBus
79310300,onstreetBus
79420010,onstreetBus
79520050,onstreetBus
79520090,onstreetBus
79530010,onstreetBus
79600040,onstreetBus
79600200,onstreetBus
79620050,onstreetBus
79620120,onstreetBus
79700070,onstreetBus
79730090,onstreetBus
79820020,onstreetBus
79820141,onstreetBus
79820150,onstreetBus
79830010,onstreetBus
79830030,onstreetBus
79830280,onstreetBus
79840150,onstreetBus
79930090,onstreetBus
79930110,onstreetBus
79930130,onstreetBus
80000020,onstreetBus
88880140,onstreetBus
88880490,onstreetBus
30005010,tramStation
30005020,tramStation
31001016,tramStation
31001421,tramStation
32002601,tramStation
32002605,tramStation
32008103,tramStation
50000180,tramStation
10004530,busStation
10008910,busStation
10009000,busStation
10009011,busStation
10125830,busStation
10274410,busStation
10502210,busStation
10502310,busStation
10601710,busStation
10655610,busStation
10701010,busStation
11345210,busStation
12044510,busStation
12208010,busStation
12631630,busStation
12631690,busStation
12700010,busStation
13000010,busStation
13020170,busStation
15002851,busStation
15009000,busStation
16000010,busStation
16301010,busStation
16530020,busStation
17000010,busStation
18003000,busStation
18920100,busStation
18920140,busStation
19000130,busStation
20000000,busStation
21704801,busStation
24000080,busStation
25005010,busStation
25170211,busStation
30000205,busStation
30000559,busStation
31000991,busStation
31002902,busStation
31003941,busStation
32002609,busStation
32003846,busStation
32007110,busStation
34000010,busStation
34770010,busStation
36002150,busStation
37220130,busStation
37400100,busStation
38000100,busStation
38491011,busStation
40004001,busStation
40004015,busStation
40004021,busStation
40512001,busStation
40551001,busStation
40765031,busStation
41640170,busStation
42035001,busStation
42041201,busStation
42059701,busStation
42063501,busStation
42076401,busStation
43000010,busStation
43000031,busStation
43211011,busStation
43510010,busStation
47335000,busStation
47641000,busStation
47641940,busStation
49005010,busStation
49613001,busStation
50000101,busStation
50425000,busStation
51340231,busStation
51340241,busStation
51750070,busStation
53110292,busStation
53360160,busStation
53380031,busStation
53510001,busStation
53600140,busStation
54447000,busStation
55000050,busStation
55540250,busStation
56300350,busStation
56330710,busStation
56332580,busStation
57005010,busStation
57240010,busStation
57330221,busStation
57330810,busStation
58420251,busStation
58442061,busStation
58500451,busStation
58655000,busStation
59351000,busStation
59405000,busStation
59520052,busStation
60001000,busStation
60001013,busStation
60002001,busStation
60151001,busStation
60650400,busStation
63000100,busStation
63300250,busStation
64000010,busStation
72310020,busStation
72600130,busStation
72609010,busStation
72900010,busStation
73002000,busStation
73450080,busStation
73750070,busStation
73750300,busStation
74000010,busStation
75490040,busStation
75490061,busStation
75490110,busStation
75790210,busStation
76000010,busStation
76330250,busStation
76500330,busStation
76600271,busStation
76600280,busStation
78000810,busStation
79620041,busStation
ht,railStation
hto,railStation
hde,railStation
atn,railStation
ac,railStation
akm,railStation
amr,railStation
amrn,railStation
aml,railStation
amri,railStation
almb,railStation
alm,railStation
almm,railStation
almo,railStation
almp,railStation
ampo,railStation
apn,railStation
amf,railStation
amfs,railStation
avat,railStation
asa,railStation
asdar,railStation
asb,railStation
asd,railStation
ashd,railStation
asdl,railStation
asdm,railStation
rai,railStation
assp,railStation
ass,railStation
asdz,railStation
ana,railStation
apd,railStation
apdm,railStation
apdo,railStation
apg,railStation
akl,railStation
arn,railStation
ah,railStation
ahpr,railStation
ahp,railStation
ahz,railStation
asn,railStation
brn,railStation
bf,railStation
brd,railStation
bnc,railStation
bnn,railStation
bnz,railStation
bdm,railStation
bk,railStation
bsd,railStation
bl,railStation
bgn,railStation
bet,railStation
bv,railStation
bhv,railStation
br,railStation
bll,railStation
bdg,railStation
bn,railStation
bsk,railStation
bkf,railStation
bkg,railStation
bmr,railStation
btl,railStation
bd,railStation
bdpb,railStation
bkl,railStation
bmn,railStation
bp,railStation
bde,railStation
bnk,railStation
bsmz,railStation
ndb,railStation
cps,railStation
cas,railStation
cvm,railStation
co,railStation
ck,railStation
cl,railStation
da,railStation
dln,railStation
dl,railStation
klp,railStation
dei,railStation
ddn,railStation
dt,railStation
dtz,railStation
dz,railStation
dzw,railStation
dld,railStation
gvc,railStation
gv,railStation
laa,railStation
gvm,railStation
gvmw,railStation
ypb,railStation
hdr,railStation
hdrz,railStation
dn,railStation
dv,railStation
dvc,railStation
did,railStation
dmn,railStation
dmnz,railStation
dr,railStation
hmn,railStation
dtc,railStation
dtch,railStation
ddr,railStation
ddrs,railStation
ddzd,railStation
db,railStation
drh,railStation
drp,railStation
dron,railStation
dvn,railStation
dvd,railStation
ec,railStation
edc,railStation
ed,railStation
edn,railStation
ehv,railStation
ehst,railStation
est,railStation
emn,railStation
emnz,railStation
vem,railStation
ekz,railStation
es,railStation
ese,railStation
eml,railStation
etn,railStation
egh,railStation
eghm,railStation
fn,railStation
gdr,railStation
gdm,railStation
gp,railStation
gln,railStation
lut,railStation
gbr,railStation
gs,railStation
go,railStation
gr,railStation
gd,railStation
gdg,railStation
gbg,railStation
gk,railStation
gn,railStation
gerp,railStation
gnn,railStation
gw,railStation
hlm,railStation
hlms,railStation
hwzb,railStation
hdb,railStation
hd,railStation
bhdv,railStation
bzm,railStation
gnd,railStation
hrn,railStation
hlg,railStation
hlgh,railStation
hk,railStation
had,railStation
hr,railStation
hry,railStation
hwd,railStation
hrl,railStation
hrlk,railStation
hrlw,railStation
hze,railStation
hrt,railStation
hlo,railStation
hno,railStation
hm,railStation
hmh,railStation
hmbv,railStation
hmbh,railStation
hgl,railStation
hglg,railStation
hglo,railStation
hil,railStation
hvs,railStation
hvsm,railStation
hvsn,railStation
hvsp,railStation
hnp,railStation
hb,railStation
hvl,railStation
hor,railStation
hon,railStation
hfd,railStation
hgv,railStation
hgz,railStation
mth,railStation
hks,railStation
hn,railStation
hnk,railStation
htn,railStation
htnc,railStation
sgl,railStation
hdg,railStation
ijt,railStation
kpn,railStation
kpnz,railStation
bzl,railStation
krd,railStation
ktr,railStation
kbk,railStation
kbd,railStation
kma,railStation
kw,railStation
krg,railStation
zlw,railStation
lg,railStation
ldm,railStation
lw,railStation
adh,railStation
lwc,railStation
dvnk,railStation
ledn,railStation
ldl,railStation
lls,railStation
ltv,railStation
lc,railStation
lp,railStation
ltn,railStation
mz,railStation
mrn,railStation
mas,railStation
mt,railStation
mtn,railStation
mtr,railStation
mg,railStation
mrb,railStation
mes,railStation
mp,railStation
mdb,railStation
kmw,railStation
mmlh,railStation
na,railStation
nvp,railStation
nwk,railStation
nsch,railStation
nkk,railStation
nm,railStation
nmd,railStation
nmgo,railStation
nmh,railStation
nml,railStation
nvd,railStation
nvdw,railStation
ns,railStation
nh,railStation
obd,railStation
ot,railStation
odz,railStation
ost,railStation
omn,railStation
otb,railStation
op,railStation
o,railStation
ow,railStation
odb,railStation
ovn,railStation
pmr,railStation
pmo,railStation
pmw,railStation
pt,railStation
rat,railStation
kmr,railStation
rvs,railStation
rv,railStation
rh,railStation
rhn,railStation
gz,railStation
rsn,railStation
rsw,railStation
rb,railStation
rm,railStation
rd,railStation
rsd,railStation
rs,railStation
rta,railStation
rtb,railStation
rtd,railStation
rlb,railStation
rtn,railStation
rtst,railStation
rtz,railStation
rl,railStation
sptn,railStation
sptz,railStation
spm,railStation
swd,railStation
sgn,railStation
sda,railStation
sdm,railStation
sog,railStation
sn,railStation
shl,railStation
std,railStation
sdt,railStation
sdtb,railStation
sk,railStation
sknd,railStation
st,railStation
stz,railStation
sd,railStation
sbk,railStation
stv,railStation
stm,railStation
swk,railStation
srn,railStation
sm,railStation
tg,railStation
tbg,railStation
tl,railStation
tpsw,railStation
tb,railStation
tbr,railStation
tbu,railStation
twl,railStation
utg,railStation
uhz,railStation
uhm,railStation
ust,railStation
ut,railStation
utlr,railStation
utm,railStation
uto,railStation
utt,railStation
utzl,railStation
vk,railStation
vsv,railStation
vdm,railStation
vndc,railStation
vndw,railStation
vp,railStation
vl,railStation
vry,railStation
vlb,railStation
vtn,railStation
vs,railStation
vss,railStation
vdl,railStation
vb,railStation
vh,railStation
vst,railStation
vd,railStation
vz,railStation
vhp,railStation
vg,railStation
wad,railStation
wadn,railStation
wfm,railStation
ssh,railStation
wt,railStation
wp,railStation
wl,railStation
wtv,railStation
wz,railStation
wdn,railStation
wc,railStation
wh,railStation
ws,railStation
wsm,railStation
ww,railStation
www,railStation
wd,railStation
wf,railStation
wv,railStation
wk,railStation
wm,railStation
zd,railStation
zdk,railStation
zbm,railStation
zvt,railStation
za,railStation
zv,railStation
zvb,railStation
ztm,railStation
ztmo,railStation
zb,railStation
zh,railStation
zp,railStation
zwd,railStation
zl,railStation
60001150,onstreetBus
60210100,onstreetBus
73651020,onstreetBus
25680120,onstreetBus
40008620,onstreetBus
49004410,onstreetBus
76600090,onstreetBus
76610230,onstreetBus
76610270,onstreetBus
76610290,onstreetBus
76610310,onstreetBus
76610330,onstreetBus
76680010,onstreetBus
76680090,onstreetBus
76690041,onstreetBus
76690080,onstreetBus
76690120,onstreetBus
76710230,onstreetBus
76720070,onstreetBus
76720090,onstreetBus
79310060,onstreetBus
79310080,onstreetBus
79310360,onstreetBus
10005655,onstreetBus
11315510,onstreetBus
13150130,onstreetBus
14313710,onstreetBus
18009010,onstreetBus
18009110,onstreetBus
18009910,onstreetBus
20170900,onstreetBus
20471500,onstreetBus
24161000,onstreetBus
30009904,ferryPort
31001069,onstreetTram
31001071,onstreetTram
42071101,onstreetBus
42076901,onstreetBus
45210025,onstreetBus
45210027,onstreetBus
53143050,ferryPort
53431141,onstreetBus
53540100,ferryPort
53601710,onstreetBus
54520250,onstreetBus
60000370,onstreetBus
60157290,onstreetBus
72630010,onstreetBus
74270380,onstreetBus
74570500,onstreetBus
74670500,onstreetBus
76600711,onstreetBus
79930060,onstreetBus
46100100,onstreetBus
46104021,onstreetBus
46402050,onstreetBus
40407021,onstreetBus
40407023,onstreetBus
47453007,onstreetBus
47552019,onstreetBus
47552021,onstreetBus
23360320,onstreetBus
30004017,onstreetBus
31001036,onstreetTram
31001228,combiTramBus
31006237,onstreetBus
31006609,onstreetBus
37301040,onstreetBus
37324430,onstreetBus
37371010,onstreetBus
37390530,onstreetBus
37391140,onstreetBus
37391160,onstreetBus
37391190,onstreetBus
50450160,onstreetBus
54446230,onstreetBus
59400590,onstreetBus
73301210,onstreetBus
75490220,onstreetBus
75680100,onstreetBus
75680120,onstreetBus
75680140,onstreetBus
79730130,onstreetBus
34510520,onstreetBus
txlveer,ferryPort
dhdrveer,ferryPort
lwrsgv,ferryPort
holwerdv,ferryPort
ameland,ferryPort
schrmnnkg,ferryPort
hlgveer,ferryPort
trschllng,ferryPort
vllnd,ferryPort
76000040,onstreetBus
76100030,onstreetBus
76490070,onstreetBus
76490090,onstreetBus
76500370,onstreetBus
76600190,onstreetBus
76710060,onstreetBus
76810160,onstreetBus
78000490,onstreetBus
78001010,onstreetBus
79850010,onstreetBus
79850020,onstreetBus
79850050,onstreetBus
79850070,onstreetBus
79850080,onstreetBus
79850090,onstreetBus
79850150,onstreetBus
31000185,onstreetBus
31000317,onstreetBus
31000319,onstreetBus
31000321,onstreetBus
31000322,onstreetBus
31000329,onstreetBus
31000485,onstreetBus
31000486,onstreetBus
31000735,onstreetBus
31000864,onstreetBus
31000868,onstreetBus
31006627,onstreetBus
31007200,onstreetTram
30001406,onstreetBus
30008007,onstreetTram
30008021,onstreetBus
30008000,onstreetTram
64114910,onstreetBus
64001950,onstreetBus
64201380,onstreetBus
72820210,onstreetBus
72820220,onstreetBus
30008009,onstreetTram
72820260,onstreetBus
42077201,onstreetBus
31000865,onstreetBus
31006626,onstreetBus
59200320,onstreetBus
53603010,ferryPort
79600015,ferryPort
53553030,ferryPort
53343110,ferryPort
31001370,onstreetTram
31000541,onstreetBus
32000434,onstreetBus
10005540,onstreetBus
10126030,onstreetBus
10006200,onstreetBus
87654321,onstreetBus
32010513,onstreetBus
32010601,onstreetBus
20270700,onstreetBus
20270710,onstreetBus
20510240,onstreetBus
20610920,onstreetBus
24620770,onstreetBus
24620710,onstreetBus
41640500,onstreetBus
51750570,onstreetBus
51750571,onstreetBus
51750580,onstreetBus
51750581,onstreetBus
51754080,onstreetBus
53550310,onstreetBus
715940685,onstreetBus
53550340,onstreetBus
53550350,onstreetBus
53550992,onstreetBus
53553882,onstreetBus
ehs,railStation
dwe,railStation
fwd,railStation
esk,railStation
34610030,onstreetBus
59450260,onstreetBus
56230020,onstreetBus
56330050,onstreetBus
35260210,onstreetBus
35262340,onstreetBus
35262370,onstreetBus
36100150,onstreetBus
36140090,onstreetBus
37221560,onstreetBus
55104450,onstreetBus
55105520,onstreetBus
50220360,onstreetBus
41250490,onstreetBus
40070015,onstreetBus
72000020,onstreetBus
40005190,onstreetBus
40005210,onstreetBus
937673248,onstreetBus
40005470,onstreetBus
61190270,onstreetBus
40005450,onstreetBus
46100330,onstreetBus
40001600,onstreetBus
40001620,onstreetBus
61191590,onstreetBus
64200430,onstreetBus
64200420,onstreetBus
30004301,onstreetBus
31001236,onstreetTram
53760250,onstreetBus
53680140,onstreetBus
37371030,onstreetBus
37403640,onstreetBus
30001401,onstreetBus
10001380,onstreetBus
29210520,onstreetBus
54531140,onstreetBus
42077101,onstreetBus
42077301,onstreetBus
73250250,onstreetBus
29210720,onstreetBus
29210730,onstreetBus
29211210,onstreetBus
29211230,onstreetBus
53700140,onstreetBus
53700130,onstreetBus
53703070,onstreetBus
023146479,onstreetBus
73750210,onstreetBus
73750220,onstreetBus
53703080,onstreetBus
60650120,onstreetBus
53703090,onstreetBus
53950170,onstreetBus
54651450,onstreetBus
60550050,onstreetBus
60550060,onstreetBus
61690330,onstreetBus
62460060,onstreetBus
62550210,onstreetBus
63230130,onstreetBus
56431110,onstreetBus
72000320,onstreetBus
72260010,onstreetBus
72272420,onstreetBus
72272430,onstreetBus
72272450,onstreetBus
72272480,onstreetBus
73250950,onstreetBus
73160170,onstreetBus
72710070,onstreetBus
72609140,onstreetBus
72609150,onstreetBus
73160100,onstreetBus
73160130,onstreetBus
73250770,onstreetBus
42017302,onstreetBus
59250550,onstreetBus
59520270,onstreetBus
59620580,onstreetBus
59620560,onstreetBus
59620540,onstreetBus
59620520,onstreetBus
50529310,onstreetBus
50527010,onstreetBus
59420060,onstreetBus
40551428,onstreetBus
40551513,onstreetBus
40755075,onstreetBus
43640600,onstreetBus
43641201,onstreetBus
43641203,onstreetBus
43641205,onstreetBus
43690460,onstreetBus
45331001,onstreetBus
45331003,onstreetBus
45391001,onstreetBus
45551001,onstreetBus
45641001,onstreetBus
45801001,onstreetBus
46104031,onstreetBus
46104033,onstreetBus
46841001,onstreetBus
47890001,onstreetBus
47899001,onstreetBus
43360131,onstreetBus
47369001,onstreetBus
47369007,onstreetBus
50456001,onstreetBus
31000970,onstreetBus
50769001,onstreetBus
49619001,onstreetBus
49729001,onstreetBus
40459001,onstreetBus
40559001,onstreetBus
40559003,onstreetBus
59230200,onstreetBus
50008190,onstreetBus
50008200,onstreetBus
75890260,onstreetBus
75890130,onstreetBus
18731230,onstreetBus
34330250,onstreetBus
65313000,onstreetBus
64300560,onstreetBus
64308550,onstreetBus
64300580,onstreetBus
90000001,onstreetBus
90000002,onstreetBus
90000004,onstreetBus
90000005,onstreetBus
90000006,onstreetBus
90000007,onstreetBus
90000008,onstreetBus
90000009,onstreetBus
90000010,onstreetBus
90000011,onstreetBus
90000012,onstreetBus
90000013,onstreetBus
90000016,onstreetBus
36001800,onstreetBus
10006370,onstreetBus
10007180,onstreetBus
10007190,onstreetBus
12607910,onstreetBus
12607920,onstreetBus
18760030,onstreetBus
56320690,onstreetBus
56320680,onstreetBus
55106040,onstreetBus
18760050,onstreetBus
56300710,onstreetBus
31002106,onstreetBus
12006070,onstreetBus
12070170,onstreetBus
12005490,onstreetBus
14860810,onstreetBus
12558460,onstreetBus
12639160,onstreetBus
12639140,onstreetBus
20007700,onstreetBus
30008236,onstreetTram
30008010,onstreetBus
51110873,onstreetBus
50100435,onstreetBus
50002350,onstreetBus
utln,railStation
40009043,onstreetBus
43510970,onstreetBus
42077401,onstreetBus
42077402,onstreetBus
69710525,onstreetBus
73190105,onstreetBus
32002816,onstreetTram
47552023,onstreetBus
32007119,onstreetBus
32007107,onstreetBus
73630305,onstreetBus
73701100,onstreetBus
32009572,onstreetBus
20006530,onstreetBus
20006610,onstreetBus
10008680,onstreetBus
10109510,onstreetBus
10274050,onstreetBus
10473630,onstreetBus
50003001,busStation
utvr,railStation
50000970,onstreetBus
34380070,onstreetBus
36240320,onstreetBus
38210100,onstreetBus
38210110,onstreetBus
38220210,onstreetBus
38320070,onstreetBus
38320220,onstreetBus
38320230,onstreetBus
38320270,onstreetBus
38320290,onstreetBus
38411170,onstreetBus
38411180,onstreetBus
63007460,onstreetBus
76500400,onstreetBus
76500450,onstreetBus
76500470,onstreetBus
76600360,onstreetBus
77120120,onstreetBus
79600130,onstreetBus
30009114,combiTramBus
50000130,busStation
12109010,onstreetBus
5460070,onstreetBus
54600210,onstreetBus
58631110,onstreetBus
58631130,onstreetBus
61860220,onstreetBus
53510160,onstreetBus
30000994,onstreetBus
56300280,onstreetBus
59610430,onstreetBus
13150515,onstreetBus
90000017,onstreetBus
50002128,onstreetBus
30002130,onstreetTram
30002128,onstreetBus
30008083,onstreetBus
73250810,onstreetBus
73250830,onstreetBus
73250860,onstreetBus
73250850,onstreetBus
41504090,onstreetBus
42340030,onstreetBus
61368130,onstreetBus
61690350,onstreetBus
35220370,onstreetBus
58200300,onstreetBus
51420140,onstreetBus
54600070,onstreetBus
42340010,onstreetBus
10006750,onstreetBus
15029020,onstreetBus
37420330,onstreetBus
53510460,onstreetBus
53690430,onstreetBus
54510230,onstreetBus
55440410,onstreetBus
55440430,onstreetBus
56542120,onstreetBus
21701100,onstreetBus
21703920,onstreetBus
20003800,onstreetBus
24950400,onstreetBus
21700010,onstreetBus
23745560,onstreetBus
23745580,onstreetBus
51112230,onstreetBus
51112250,onstreetBus
50000760,onstreetBus
50000750,onstreetBus
50000755,onstreetBus
59140030,onstreetBus
50201540,onstreetBus
50201560,onstreetBus
50200780,onstreetBus
21680420,onstreetBus
60310010,onstreetBus
17003200,onstreetBus
43890200,onstreetBus
45940500,onstreetBus
43990540,onstreetBus
43990550,onstreetBus
43640760,onstreetBus
46104027,onstreetBus
40372019,onstreetBus
40009012,onstreetBus
40551515,onstreetBus
49613501,onstreetBus
43640750,onstreetBus
76000210,onstreetBus
76000230,onstreetBus
76000240,onstreetBus
76000250,onstreetBus
76000270,onstreetBus
77470080,onstreetBus
76000280,onstreetBus
77670140,onstreetBus
77570160,onstreetBus
77370240,onstreetBus
76710250,onstreetBus
77130010,onstreetBus
76000600,onstreetBus
61340090,onstreetBus
80000610,onstreetBus
56300190,onstreetBus
56301420,onstreetBus
56301830,onstreetBus
56300460,onstreetBus
kz,railStation
zzs,railStation
55210950,onstreetBus
55210970,onstreetBus
56200340,onstreetBus
56202400,onstreetBus
56202420,onstreetBus
56202460,onstreetBus
25251530,onstreetBus
64223130,onstreetBus
65170150,onstreetBus
65550330,onstreetBus
65711030,onstreetBus
64050690,onstreetBus
64150660,onstreetBus
64150680,onstreetBus
65202010,onstreetBus
65201090,onstreetBus
65501100,onstreetBus
65550250,onstreetBus
65550190,onstreetBus
64100140,onstreetBus
64100120,onstreetBus
64100100,onstreetBus
64100080,onstreetBus
64100060,onstreetBus
64102450,onstreetBus
64102470,onstreetBus
64102490,onstreetBus
64111260,onstreetBus
66241140,onstreetBus
67200280,onstreetBus
69530120,onstreetBus
69113070,onstreetBus
67160180,onstreetBus
66220130,onstreetBus
66220330,onstreetBus
66221500,onstreetBus
67210200,onstreetBus
67210220,onstreetBus
68350220,onstreetBus
68350300,onstreetBus
68480130,onstreetBus
66410120,onstreetBus
67201100,onstreetBus
67200470,onstreetBus
67200460,onstreetBus
67251100,onstreetBus
66260100,onstreetBus
66110220,onstreetBus
66110140,onstreetBus
66110880,onstreetBus
66110860,onstreetBus
66110160,onstreetBus
66110820,onstreetBus
66150120,onstreetBus
66150130,onstreetBus
69430140,onstreetBus
69330100,onstreetBus
68400140,onstreetBus
66210140,onstreetBus
66211920,onstreetBus
66210300,onstreetBus
66210500,onstreetBus
66210380,onstreetBus
66210360,onstreetBus
67161310,onstreetBus
66421200,onstreetBus
69410080,onstreetBus
68400250,onstreetBus
66310140,onstreetBus
67200510,onstreetBus
68320240,onstreetBus
66150220,onstreetBus
66150500,onstreetBus
66153330,onstreetBus
66150300,onstreetBus
66151730,onstreetBus
66151560,onstreetBus
66271590,onstreetBus
66151190,onstreetBus
66270710,onstreetBus
66154330,onstreetBus
66151630,onstreetBus
66151320,onstreetBus
68340080,onstreetBus
67200550,onstreetBus
66170550,onstreetBus
68420120,onstreetBus
66500380,onstreetBus
66501690,onstreetBus
66500550,onstreetBus
66590320,onstreetBus
66490140,onstreetBus
66501200,onstreetBus
66591290,onstreetBus
66590290,onstreetBus
66500870,onstreetBus
66340230,onstreetBus
68380110,onstreetBus
68380130,onstreetBus
68480260,onstreetBus
67400370,onstreetBus
69631200,onstreetBus
60300110,onstreetBus
