PROVINCIE;BEVOEGD GEZAG NUMMER;BRIN NUMMER;VESTIGINGSNUMMER;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Drenthe;32073;31LD;31LD00;CKC De Rietzanger;Borchsingel;39;9766 PP;EELDERWOLDE;1730;TYNAARLO;Protestants-Christelijk;0502053399;www.ckcderietzanger.nl;Borchsingel;39;9766 PP;EELDERWOLDE;01;Groningen;03;Centraal-Groningen;07;Noord- en Midden-Drenthe;07;Noord-Drenthe;01;Groningen en omstreken;07;Noord- en Midden Drenthe
Drenthe;40655;03GR;03GR00;Het Mozaiek;De Stok;4;7913 RE;HOLLANDSCHEVELD;0118;HOOGEVEEN;Protestants-Christelijk;0528343291;www.pcbshetmozaiek.nl;Postbus;30;7913 ZG;HOLLANDSCHEVELD;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;40655;03GR;03GR01;Het Mozaiek;Zuideropgaande;150;7913 TR;HOLLANDSCHEVELD;0118;HOOGEVEEN;Protestants-Christelijk;0528361512;                                                                                ;Postbus;30;7913 ZG;HOLLANDSCHEVELD;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;40888;04FH;04FH00;Sint Theresiaschool;Kerkweg;4;7741 PJ;COEVORDEN;0109;COEVORDEN;Rooms-Katholiek;0524514782;                                                                                ;Kerkweg;4;7741 PJ;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;40888;04ZO;04ZO00;Sint Willibrordus;Thorbeckestraat;1;7742 AJ;COEVORDEN;0109;COEVORDEN;Rooms-Katholiek;0524513531;www.willibrordusschool.nl;Thorbeckestraat;1;7742 AJ;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;40888;06GS;06GS00;K B S De Plataan;Vledderstraat;3-E;7941 LC;MEPPEL;0119;MEPPEL;Rooms-Katholiek;0522251025;www.kbsdeplataan.nl;Vledderstraat;3-E;7941 LC;MEPPEL;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;40888;06MU;06MU00;R.K. Basisschool Titus Brandsma;Herman Bavinckstraat;1;7901 BS;HOOGEVEEN;0118;HOOGEVEEN;Rooms-Katholiek;0528264115;www.tbschool.nl;Herman Bavinckstraat;1;7901 BS;HOOGEVEEN;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;40888;06QQ;06QQ00;St Franciscussch;Zuidersloot;61;7765 AG;WEITEVEEN;0114;EMMEN;Rooms-Katholiek;0524541495;                                                                                ;Zuidersloot;61;7765 AG;WEITEVEEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;40888;06SF;06SF00;Sint Gerardus Majella School;Europaweg;149;7766 AE;NIEUW-SCHOONEBEEK;0114;EMMEN;Rooms-Katholiek;0524541403;                                                                                ;Europaweg;149;7766 AE;NIEUW-SCHOONEBEEK;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;40888;07QO;07QO00;Rooms Katholieke Basisschool Panta Rhei;Jan van Scorelstraat;9;7741 XM;COEVORDEN;0109;COEVORDEN;Rooms-Katholiek;0524513467;www.pantarheischool.nl;Jan van Scorelstraat;9;7741 XM;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;40888;23VG;23VG00;Montessorischool Het Element;De Karn;5;7908 NX;HOOGEVEEN;0118;HOOGEVEEN;Algemeen bijzonder;0528220300;                                                                                ;Postbus;2132;7900 BC;HOOGEVEEN;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;41052;03LC;03LC00;Christelijke Basisschool De Fontein;Westrupstraat;10;7841 AZ;SLEEN;0109;COEVORDEN;Protestants-Christelijk;0591361910;www.fonteinsleen.nl;Westrupstraat;10;7841 AZ;SLEEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;05OD;05OD00;Protestants Christelijk Basisschool De Wegwijzer;Schoolweg;2;7917 PX;GEESBRUG;0109;COEVORDEN;Protestants-Christelijk;0524291600;www.wegwijzergeesbrug.nl;Schoolweg;2;7917 PX;GEESBRUG;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;06ZY;06ZY00;Christelijke Basisschool de Schutse;Paardelandsdrift;9;7854 PR;AALDEN;0109;COEVORDEN;Protestants-Christelijk;0591371898;www.cbsdeschutse.nl;Paardelandsdrift;9;7854 PR;AALDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;07WO;07WO00;Christelijke Basisschool De Slagkrooie;Ringstraat;22;7848 BW;SCHOONOORD;0109;COEVORDEN;Protestants-Christelijk;0591382412;www.cbsdeslagkrooie.nl;Ringstraat;22;7848 BW;SCHOONOORD;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;08CT;08CT00;Willem Alexanderschool;Oranjestraat;2;7753 TK;DALERPEEL;0109;COEVORDEN;Protestants-Christelijk;0524571956;www.waschooldp.nl;Oranjestraat;2;7753 TK;DALERPEEL;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;10YA;10YA00;Mijndert van der Thynenschool;Jan van Scorelstraat;11;7741 XM;COEVORDEN;0109;COEVORDEN;Protestants-Christelijk;0524513283;www.mvdthijnenschool.nl;Jan van Scorelstraat;11;7741 XM;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;11LS;11LS00;Paul Krugerschool;van Heutszsingel;9;7741 ER;COEVORDEN;0109;COEVORDEN;Protestants-Christelijk;0524516182;www.paulkrugerschool.nl;van Heutszsingel;9;7741 ER;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41052;11WZ;11WZ00;Dr. Picardtschool;van Pallandtlaan;7;7742 WJ;COEVORDEN;0109;COEVORDEN;Protestants-Christelijk;0524512148;www.drpicardt.nl;van Pallandtlaan;7;7742 WJ;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41196;04VK;04VK00;Christelijke Basisschool De Wel;Burg. Haitsmalaan;7;7948 AE;NIJEVEEN;0119;MEPPEL;Protestants-Christelijk;0522490461;www.cbsdewel.nl;Burg. Haitsmalaan;7;7948 AE;NIJEVEEN;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41196;05NN;05NN00;Christelijke Basisschool De Fontein;Heuvelenweg;22-B;7991 CL;DWINGELOO;1701;WESTERVELD;Protestants-Christelijk;0521593196;www.cbsdefonteindwingeloo.nl;Heuvelenweg;22-B;7991 CL;DWINGELOO;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41196;05RN;05RN00;Protestants Christelijke Basisschool Nijensleek;Hoofdweg;136;8383 EK;NIJENSLEEK;1701;WESTERVELD;Protestants-Christelijk;0521381885;www.debroncbs.nl;Hoofdweg;136;8383 EK;NIJENSLEEK;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41196;05SE;05SE00;School met de Bijbel De Akker;Hoogeveenseweg;28;7933 PG;PESSE;0118;HOOGEVEEN;Protestants-Christelijk;0528262566;www.deakkerpesse.nl;Hoogeveenseweg;28;7933 PG;PESSE;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;41196;05SX;05SX00;Protestants Christelijke Basisschool De Arendsvleugel;Bleekhof;2;7961 AW;RUINERWOLD;1690;DE WOLDEN;Protestants-Christelijk;0522481344;www.dearendsvleugel.nl;Bleekhof;2;7961 AW;RUINERWOLD;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;41196;07LB;07LB00;Basisschool Roosjen;Hoofdstraat;23;7981 AC;DIEVER;1701;WESTERVELD;Protestants-Christelijk;0521591513;www.roosjenschool.nl;Hoofdstraat;23;7981 AC;DIEVER;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41196;08PR;08PR00;Prins Johan Frisoschool voor Christelijk Basisonderwijs;Prinses Christinalaan;8;7958 SK;KOEKANGE;1690;DE WOLDEN;Protestants-Christelijk;0522451384;www.johanfrisoschool.nl;Prinses Christinalaan;8;7958 SK;KOEKANGE;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;41196;09NT;09NT00;K.C. cbs De Heidevlinder;Heidelaan;1;7921 EA;ZUIDWOLDE DR;1690;DE WOLDEN;Protestants-Christelijk;0528372772;www.cbsdeheidevlinder.nl;Heidelaan;1;7921 EA;ZUIDWOLDE DR;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
Drenthe;41551;03RZ;03RZ00;Christelijke Nationale Basisschool De Bron;Ganzenroer;2;7833 GH;NIEUW-AMSTERDAM;0114;EMMEN;Protestants-Christelijk;0591551293;www.cbs-debron.nl;Ganzenroer;2;7833 GH;NIEUW-AMSTERDAM;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;04LL;04LL00;'t Twiespan;Vredenveld;78;7824 CJ;EMMEN;0114;EMMEN;Protestants-Christelijk;0591622409;www.twiespan.nl;Vredenveld;78;7824 CJ;EMMEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;04WD;04WD00;Protestants Christelijke Basisschool Willem Alexander;Verlengde Vaart NZ;37;7887 EE;ERICA;0114;EMMEN;Protestants-Christelijk;0591301623;www.willem-alexander-erica.nl;Verlengde Vaart NZ;37;7887 EE;ERICA;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;04XB;04XB00;Basisschool De Bentetop;Weerdingerkanaal ZZ;163;7831 AK;NIEUW-WEERDINGE;0114;EMMEN;Protestants-Christelijk;0591521405;www.bentetop.nl;Weerdingerkanaal ZZ;163;7831 AK;NIEUW-WEERDINGE;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;05KX;05KX00;cb de Zwaluw;Zandpolstraat;9;7764 AK;ZANDPOL;0114;EMMEN;Protestants-Christelijk;0591552655;www.cbdezwaluw.nl;Zandpolstraat;9;7764 AK;ZANDPOL;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;06KW;06KW00;Het Anker Protestants Christelijke Jenaplanschool;Distelvink;107;7827 DD;EMMEN;0114;EMMEN;Protestants-Christelijk;0591630597;www.hetankeremmen.nl;Distelvink;107;7827 DD;EMMEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;07NY;07NY00;Groen van Prinstererschool;Dr. H. Blinkstraat;5;7815 VH;EMMEN;0114;EMMEN;Protestants-Christelijk;0591612464;                                                                                ;Dr. H. Blinkstraat;5;7815 VH;EMMEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;07OY;07OY00;Christelijk Basisschool De Oliebron;Europaweg;145;7761 AC;SCHOONEBEEK;0114;EMMEN;Protestants-Christelijk;0524531812;www.cbdeoliebron.nl;Europaweg;145;7761 AC;SCHOONEBEEK;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;11CZ;11CZ00;Het Palet;Geuzingerbrink;70;7812 NX;EMMEN;0114;EMMEN;Protestants-Christelijk;0591647653;www.cbshetpalet.nl;Geuzingerbrink;70;7812 NX;EMMEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;11XJ;11XJ00;Protestants Christelijke Basisschool de Triangel;Kanaal A NZ;191;7881 KS;EMMER-COMPASCUUM;0114;EMMEN;Protestants-Christelijk;0591351570;www.cbs-detriangel.nl;Kanaal A NZ;191;7881 KS;EMMER-COMPASCUUM;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;11XM;11XM00;De Brug;Derksweg;264;7891 PR;KLAZIENAVEEN;0114;EMMEN;Protestants-Christelijk;0591312021;www.cbdebrug.nl;Derksweg;264;7891 PR;KLAZIENAVEEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;12GT;12GT00;Basisschool Braakhekke;Spoel;19;7881 BH;EMMER-COMPASCUUM;0114;EMMEN;Protestants-Christelijk;0591357346;                                                                                ;Spoel;19;7881 BH;EMMER-COMPASCUUM;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;12GW;12GW00;De Kap;De Kap;14;7891 LX;KLAZIENAVEEN;0114;EMMEN;Protestants-Christelijk;0591312054;                                                                                ;De Kap;14;7891 LX;KLAZIENAVEEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41551;30AF;30AF00;CB Het Talent;Zandzoom;19;7814 VH;EMMEN;0114;EMMEN;Interconfessioneel;0591632273;www.hettalent.com;Zandzoom;19;7814 VH;EMMEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41571;10ID;10ID00;CBS De Parel;Dreesdestraat;40;9301 GG;RODEN;1699;NOORDENVELD;Protestants-Christelijk;0505017344;www.parel.pentaprimair.nl;Dreesdestraat;40;9301 GG;RODEN;01;Groningen;03;Centraal-Groningen;07;Noord- en Midden-Drenthe;07;Noord-Drenthe;01;Groningen en omstreken;07;Noord- en Midden Drenthe
Drenthe;41571;10YO;10YO00;CBS De Hoeksteen;Slangenborg;1;9301 VC;RODEN;1699;NOORDENVELD;Protestants-Christelijk;0505018556;hoeksteen.pentaprimair.nl;Slangenborg;1;9301 VC;RODEN;01;Groningen;03;Centraal-Groningen;07;Noord- en Midden-Drenthe;07;Noord-Drenthe;01;Groningen en omstreken;07;Noord- en Midden Drenthe
Drenthe;41624;06MY;06MY00;Basisschool De Rank;Hagedoorn;2;7822 CC;EMMEN;0114;EMMEN;Gereformeerd vrijgemaakt;0591615518;www.gbsderankemmen.nl;Hagedoorn;2;7822 CC;EMMEN;12;Emmen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41629;04HW;04HW00;Basisschool Commissaris Gaarlandt;Rembrandtstraat;2;7948 AW;NIJEVEEN;0119;MEPPEL;Openbaar;0522491618;www.obscommissarisgaarlandt.nl/;Rembrandtstraat;2;7948 AW;NIJEVEEN;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41629;13AA;13AA00;OBS Sprinkels;Zuiderlaan;197-B;7944 EE;MEPPEL;0119;MEPPEL;Openbaar;0522799111;www.obssprinkels.nl;Zuiderlaan;197-B;7944 EE;MEPPEL;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41629;13PS;13PS00;Openbare Basisschool De Woldstroom;Woldkade;1-A;7942 AH;MEPPEL;0119;MEPPEL;Openbaar;0522252124;www.obsdewoldstroom.nl;Woldkade;1-A;7942 AH;MEPPEL;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41629;13TT;13TT00;De IJsvogel;Engelgaarde;33;7943 LD;MEPPEL;0119;MEPPEL;Openbaar;0522260651;                                                                                ;Engelgaarde;33;7943 LD;MEPPEL;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41630;03EJ;03EJ00;De Smeltkroes;Brugstraat;22;7852 TJ;WEZUP;0109;COEVORDEN;Openbaar;0591372813;www.desmeltkroes.nl;Witte Zandpad;1;7854 TW;AALDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;06BR;06BR00;Openbare Basisschool De Anwende;Paardelandsdrift;5;7854 PR;AALDEN;0109;COEVORDEN;Openbaar;0591371677;www.anwende.nl;Paardelandsdrift;5;7854 PR;AALDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;09HH;09HH00;Basisschool De Akker;Oldenhoffstraat;5;7841 AJ;SLEEN;0109;COEVORDEN;Openbaar;0591361766;                                                                                ;Oldenhoffstraat;5;7841 AJ;SLEEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;10CY;10CY00;Basisschool De Vlinderhof;Odoornerweg;8;7846 TA;NOORD-SLEEN;0109;COEVORDEN;Openbaar;0591361357;www.obsdevlinderhof.nl;Odoornerweg;8;7846 TA;NOORD-SLEEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;11IS;11IS00;Burgemeester van Royenschool;Sportparklaan;20;7848 BB;SCHOONOORD;0109;COEVORDEN;Openbaar;0591381262;www.vanroyenschool.nl;Sportparklaan;20;7848 BB;SCHOONOORD;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18NC;18NC00;Burg Wessels Boerschool;Molenwijk;4;7751 CG;DALEN;0109;COEVORDEN;Openbaar;0524551433;                                                                                ;Molenwijk;4;7751 CG;DALEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18OE;18OE00;Openbare Basisschool De Zwarm;Coevorderstraatweg;6;7917 PR;GEESBRUG;0109;COEVORDEN;Openbaar;0524291300;www.dezwarm.nl;Coevorderstraatweg;6;7917 PR;GEESBRUG;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18OH;18OH00;Marke-School;Middendorp;32;7754 MB;WACHTUM;0109;COEVORDEN;Openbaar;0524552206;www.markeschool.nl;Middendorp;32;7754 MB;WACHTUM;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18OQ;18OQ00;Openbare Basisschool de Wilhelminaschool;Jan van Scorelstraat;13;7741 XM;COEVORDEN;0109;COEVORDEN;Openbaar;0524512485;www.dewilhelminaschool.nl;Jan van Scorelstraat;13;7741 XM;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18PP;18PP00;Stidal-School;Hoofdstraat;144;7755 NN;DALERVEEN;0109;COEVORDEN;Openbaar;0524221261;www.stidalschool.nl;Hoofdstraat;144;7755 NN;DALERVEEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18PV;18PV00;Openbare Basisschool Buitenvree;van Pallandtlaan;5;7742 WJ;COEVORDEN;0109;COEVORDEN;Openbaar;0524512232;www.obsbuitenvree.nl;van Pallandtlaan;5;7742 WJ;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18QW;18QW00;Parkschool voor Openbare Basisschool;Poppenharelaan;1-3;7741 CS;COEVORDEN;0109;COEVORDEN;Openbaar;0524512567;www.parkschool.nl;Poppenharelaan;1-3;7741 CS;COEVORDEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41630;18RQ;18RQ00;Obs De Woert;Beatrixlaan;25;7861 AG;OOSTERHESSELEN;0109;COEVORDEN;Openbaar;0524581778;www.obsdewoert.nl;Beatrixlaan;25;7861 AG;OOSTERHESSELEN;13;Coevorden/Dalen;05;Zuid- en Midden-Drenthe;08;Zuidoost-Drenthe;08;Zuidoost-Drenthe;04;Assen-Hoogeveen-Emmen;08;Zuid-Oost Drenthe
Drenthe;41632;06EP;06EP00;Kindcentrum Kornalijn;Emmastraat;43;7941 HN;MEPPEL;0119;MEPPEL;Gereformeerd vrijgemaakt;0522253644;www.kindcentrumkornalijn.nl;Emmastraat;43;7941 HN;MEPPEL;15;Meppel;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;05;Zwolle-Meppel en omstreken;09;Zuid-West Drenthe
Drenthe;41632;15BQ;15BQ00;Het Koraal;Beukemastraat;44;7906 AN;HOOGEVEEN;0118;HOOGEVEEN;Gereformeerd vrijgemaakt;0528267382;www.basisschoolhetkoraal.nl;Beukemastraat;44;7906 AN;HOOGEVEEN;14;Hoogeveen;05;Zuid- en Midden-Drenthe;09;Zuidwest-Drenthe;09;Zuidwest-Drenthe;04;Assen-Hoogeveen-Emmen;09;Zuid-West Drenthe
